,production_dc_kw,production_ac_kw,consumption_kw,grid_power_kw,battery_power_ac_kw,battery_soc_kwh,curtailment_kw,spot_price
2020-04-26 17:00:00,4.318389473684211,4.10247,57.764571353078146,53.66210135307814,0.0,0.0,0.0,0.4294095225513024
2020-04-26 18:00:00,2.5186947368421055,2.39276,50.00000000000065,47.607240000000644,0.0,0.0,0.0,0.30000000000001076
2020-04-26 19:00:00,0.0,0.0,57.764571353076896,57.764571353076896,0.0,0.0,0.0,0.42940952255128156
2020-04-26 20:00:00,0.0,0.0,64.99999999999989,64.99999999999989,0.0,0.0,0.0,0.549999999999998
2020-04-26 21:00:00,0.0,0.0,71.2132034355953,71.2132034355953,0.0,0.0,0.0,0.6535533905932551
2020-04-26 22:00:00,0.0,0.0,75.98076211353165,75.98076211353165,0.0,0.0,0.0,0.7330127018921941
2020-04-26 23:00:00,0.0,0.0,78.97777478867178,78.97777478867178,0.0,0.0,0.0,0.7829629131445295
2020-04-27 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-04-27 01:00:00,0.0,0.0,78.97777478867219,78.97777478867219,0.0,0.0,0.0,0.7829629131445366
2020-04-27 02:00:00,0.0,0.0,75.98076211353415,75.98076211353415,0.0,0.0,0.0,0.733012701892236
2020-04-27 03:00:00,0.0,0.0,71.21320343559887,71.21320343559887,0.0,0.0,0.0,0.6535533905933144
2020-04-27 04:00:00,0.0,0.0,65.00000000000128,65.00000000000128,0.0,0.0,0.0,0.5500000000000214
2020-04-27 05:00:00,4.2950526315789475,4.0803,57.76457135307516,53.68427135307516,0.0,0.0,0.0,0.42940952255125264
2020-04-27 06:00:00,3.9669052631578947,3.76856,50.00000000000097,46.23144000000097,0.0,0.0,0.0,0.30000000000001614
2020-04-27 07:00:00,13.53561052631579,12.85883,57.76457135307658,44.905741353076586,0.0,0.0,0.0,0.42940952255127635
2020-04-27 08:00:00,21.742136842105264,20.65503,64.99999999999665,44.34496999999665,0.0,0.0,0.0,0.5499999999999442
2020-04-27 09:00:00,67.92158947368421,64.52551,71.21320343559508,6.6876934355950794,0.0,0.0,0.0,0.6535533905932513
2020-04-27 10:00:00,74.51510526315789,70.78935,75.98076211353319,5.19141211353319,0.0,0.0,0.0,0.7330127018922198
2020-04-27 11:00:00,62.163736842105266,59.05555,78.9777747886717,19.9222247886717,0.0,0.0,0.0,0.7829629131445281
2020-04-27 12:00:00,76.64003157894737,72.80803,80.0,7.191969999999998,0.0,0.0,0.0,0.8
2020-04-27 13:00:00,40.53244210526316,38.50582,78.9777747886714,40.4719547886714,0.0,0.0,0.0,0.7829629131445233
2020-04-27 14:00:00,64.0173894736842,60.81652,75.98076211353433,15.164242113534328,0.0,0.0,0.0,0.7330127018922387
2020-04-27 15:00:00,35.06482105263158,33.31158,71.21320343559668,37.90162343559668,0.0,0.0,0.0,0.653553390593278
2020-04-27 16:00:00,26.4368,25.11496,65.00000000000156,39.88504000000157,0.0,0.0,0.0,0.550000000000026
2020-04-27 17:00:00,14.361073684210528,13.64302,57.764571353075475,44.121551353075475,0.0,0.0,0.0,0.42940952255125786
2020-04-27 18:00:00,4.509442105263158,4.28397,50.00000000000212,45.71603000000212,0.0,0.0,0.0,0.3000000000000353
2020-04-27 19:00:00,0.0,0.0,57.764571353072974,57.764571353072974,0.0,0.0,0.0,0.4294095225512162
2020-04-27 20:00:00,0.0,0.0,64.99999999999932,64.99999999999932,0.0,0.0,0.0,0.5499999999999887
2020-04-27 21:00:00,0.0,0.0,71.21320343559485,71.21320343559485,0.0,0.0,0.0,0.6535533905932476
2020-04-27 22:00:00,0.0,0.0,75.98076211353303,75.98076211353303,0.0,0.0,0.0,0.7330127018922171
2020-04-27 23:00:00,0.0,0.0,78.97777478867249,78.97777478867249,0.0,0.0,0.0,0.7829629131445415
2020-04-28 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-04-28 01:00:00,0.0,0.0,78.97777478867236,78.97777478867236,0.0,0.0,0.0,0.7829629131445393
2020-04-28 02:00:00,0.0,0.0,75.98076211353448,75.98076211353448,0.0,0.0,0.0,0.7330127018922414
2020-04-28 03:00:00,0.0,0.0,71.21320343559691,71.21320343559691,0.0,0.0,0.0,0.6535533905932818
2020-04-28 04:00:00,0.0,0.0,64.99999999999889,64.99999999999889,0.0,0.0,0.0,0.5499999999999815
2020-04-28 05:00:00,9.603705263157895,9.12352,57.76457135307579,48.64105135307579,0.0,0.0,0.0,0.4294095225512631
2020-04-28 06:00:00,33.86745263157895,32.174080000000004,50.00000000000162,17.825920000001616,0.0,0.0,0.0,0.3000000000000269
2020-04-28 07:00:00,61.185136842105265,58.12588,57.76457135307266,-0.3613086469273412,0.0,0.0,0.0,0.429409522551211
2020-04-28 08:00:00,84.65842105263158,80.4255,64.99999999999905,-15.425500000000952,0.0,0.0,3.4254999999999995,0.5499999999999841
2020-04-28 09:00:00,83.07457894736842,78.92085,71.21320343559704,-7.707646564402964,0.0,0.0,1.9208500000000015,0.6535533905932839
2020-04-28 10:00:00,40.56744210526316,38.53907,75.98076211353286,37.44169211353286,0.0,0.0,0.0,0.7330127018922143
2020-04-28 11:00:00,8.511347368421053,8.08578,78.9777747886724,70.8919947886724,0.0,0.0,0.0,0.7829629131445401
2020-04-28 12:00:00,18.05087368421053,17.14833,80.0,62.85167,0.0,0.0,0.0,0.8
2020-04-28 13:00:00,12.70138947368421,12.06632,78.97777478867243,66.91145478867243,0.0,0.0,0.0,0.7829629131445407
2020-04-28 14:00:00,8.41801052631579,7.997109999999999,75.98076211353293,67.98365211353294,0.0,0.0,0.0,0.7330127018922157
2020-04-28 15:00:00,15.7422,14.95509,71.21320343559714,56.25811343559714,0.0,0.0,0.0,0.6535533905932855
2020-04-28 16:00:00,12.810768421052632,12.17023,64.99999999999918,52.82976999999917,0.0,0.0,0.0,0.5499999999999862
2020-04-28 17:00:00,8.823452631578949,8.382280000000002,57.76457135307939,49.38229135307939,0.0,0.0,0.0,0.4294095225513232
2020-04-28 18:00:00,2.0797052631578947,1.97572,50.00000000000194,48.02428000000194,0.0,0.0,0.0,0.30000000000003235
2020-04-28 19:00:00,0.0,0.0,57.764571353075645,57.764571353075645,0.0,0.0,0.0,0.42940952255126075
2020-04-28 20:00:00,0.0,0.0,64.99999999999876,64.99999999999876,0.0,0.0,0.0,0.5499999999999794
2020-04-28 21:00:00,0.0,0.0,71.21320343559681,71.21320343559681,0.0,0.0,0.0,0.6535533905932801
2020-04-28 22:00:00,0.0,0.0,75.98076211353441,75.98076211353441,0.0,0.0,0.0,0.7330127018922401
2020-04-28 23:00:00,0.0,0.0,78.97777478867144,78.97777478867144,0.0,0.0,0.0,0.7829629131445239
2020-04-29 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-04-29 01:00:00,0.0,0.0,78.97777478867252,78.97777478867252,0.0,0.0,0.0,0.7829629131445421
2020-04-29 02:00:00,0.0,0.0,75.9807621135331,75.9807621135331,0.0,0.0,0.0,0.7330127018922183
2020-04-29 03:00:00,0.0,0.0,71.21320343559495,71.21320343559495,0.0,0.0,0.0,0.6535533905932492
2020-04-29 04:00:00,0.0,0.0,65.0000000000024,65.0000000000024,0.0,0.0,0.0,0.55000000000004
2020-04-29 05:00:00,1.1025684210526316,1.04744,57.76457135307641,56.71713135307641,0.0,0.0,0.0,0.4294095225512735
2020-04-29 06:00:00,34.30644210526316,32.59112,50.00000000000227,17.40888000000227,0.0,0.0,0.0,0.30000000000003774
2020-04-29 07:00:00,59.69025263157895,56.70574,57.76457135307533,1.058831353075334,0.0,0.0,0.0,0.42940952255125553
2020-04-29 08:00:00,89.96853684210528,85.47011,65.00000000000144,-20.47010999999857,0.0,0.0,8.470110000000005,0.550000000000024
2020-04-29 09:00:00,109.44574736842107,103.97346,71.21320343559657,-32.760256564403434,0.0,0.0,26.973460000000003,0.6535533905932762
2020-04-29 10:00:00,65.27746315789473,62.01358999999999,75.98076211353253,13.967172113532541,0.0,0.0,0.0,0.733012701892209
2020-04-29 11:00:00,57.577,54.69815,78.97777478867135,24.279624788671356,0.0,0.0,0.0,0.7829629131445226
2020-04-29 12:00:00,42.8207052631579,40.67967,80.0,39.32033,0.0,0.0,0.0,0.8
2020-04-29 13:00:00,39.426957894736844,37.45561,78.97777478867172,41.522164788671724,0.0,0.0,0.0,0.7829629131445288
2020-04-29 14:00:00,32.30986315789474,30.69437,75.98076211353326,45.28639211353326,0.0,0.0,0.0,0.733012701892221
2020-04-29 15:00:00,34.93064210526316,33.184110000000004,71.21320343559759,38.02909343559759,0.0,0.0,0.0,0.6535533905932933
2020-04-29 16:00:00,24.047905263157897,22.84551,65.00000000000269,42.15449000000268,0.0,0.0,0.0,0.5500000000000447
2020-04-29 17:00:00,7.591084210526316,7.21153,57.764571353076725,50.55304135307672,0.0,0.0,0.0,0.42940952255127873
2020-04-29 18:00:00,0.7642105263157895,0.726,50.000000000000824,49.274000000000825,0.0,0.0,0.0,0.3000000000000137
2020-04-29 19:00:00,0.0,0.0,57.76457135307502,57.76457135307502,0.0,0.0,0.0,0.4294095225512503
2020-04-29 20:00:00,0.0,0.0,65.00000000000117,65.00000000000117,0.0,0.0,0.0,0.5500000000000194
2020-04-29 21:00:00,0.0,0.0,71.21320343559394,71.21320343559394,0.0,0.0,0.0,0.6535533905932323
2020-04-29 22:00:00,0.0,0.0,75.98076211353238,75.98076211353238,0.0,0.0,0.0,0.7330127018922064
2020-04-29 23:00:00,0.0,0.0,78.97777478867215,78.97777478867215,0.0,0.0,0.0,0.7829629131445359
2020-04-30 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-04-30 01:00:00,0.0,0.0,78.97777478867181,78.97777478867181,0.0,0.0,0.0,0.7829629131445301
2020-04-30 02:00:00,0.0,0.0,75.98076211353512,75.98076211353512,0.0,0.0,0.0,0.7330127018922521
2020-04-30 03:00:00,0.0,0.0,71.21320343559782,71.21320343559782,0.0,0.0,0.0,0.6535533905932971
2020-04-30 04:00:00,0.0,0.0,65.00000000000001,65.00000000000001,0.0,0.0,0.0,0.5500000000000003
2020-04-30 05:00:00,0.4010631578947369,0.38101,57.76457135307704,57.383561353077035,0.0,0.0,0.0,0.42940952255128395
2020-04-30 06:00:00,4.989263157894737,4.7398,50.0000000000005,45.260200000000495,0.0,0.0,0.0,0.3000000000000083
2020-04-30 07:00:00,13.08641052631579,12.43209,57.764571353078004,45.332481353078,0.0,0.0,0.0,0.42940952255130005
2020-04-30 08:00:00,14.079600000000001,13.37562,64.99999999999793,51.62437999999793,0.0,0.0,0.0,0.5499999999999654
2020-04-30 09:00:00,15.241957894736844,14.47986,71.21320343559611,56.73334343559611,0.0,0.0,0.0,0.6535533905932687
2020-04-30 10:00:00,14.242936842105264,13.53079,75.98076211353222,62.449972113532226,0.0,0.0,0.0,0.7330127018922037
2020-04-30 11:00:00,19.805357894736844,18.81509,78.97777478867206,60.16268478867207,0.0,0.0,0.0,0.7829629131445345
2020-04-30 12:00:00,28.408578947368422,26.98815,80.0,53.011849999999995,0.0,0.0,0.0,0.8
2020-04-30 13:00:00,81.48927368421053,77.41481,78.97777478867278,1.5629647886727724,0.0,0.0,0.4148100000000028,0.7829629131445464
2020-04-30 14:00:00,44.7108105263158,42.47527,75.98076211353359,33.505492113533585,0.0,0.0,0.0,0.7330127018922263
2020-04-30 15:00:00,30.82081052631579,29.27977,71.21320343559805,41.93343343559805,0.0,0.0,0.0,0.6535533905933009
2020-04-30 16:00:00,36.67491578947369,34.84117,65.0000000000003,30.1588300000003,0.0,0.0,0.0,0.5500000000000049
2020-04-30 17:00:00,20.832084210526315,19.79048,57.764571353074054,37.97409135307406,0.0,0.0,0.0,0.4294095225512342
2020-04-30 18:00:00,1.6290526315789475,1.5476,50.00000000000018,48.452400000000175,0.0,0.0,0.0,0.30000000000000293
2020-04-30 19:00:00,0.0,0.0,57.764571353074395,57.764571353074395,0.0,0.0,0.0,0.4294095225512399
2020-04-30 20:00:00,0.0,0.0,64.99999999999764,64.99999999999764,0.0,0.0,0.0,0.5499999999999607
2020-04-30 21:00:00,0.0,0.0,71.21320343559589,71.21320343559589,0.0,0.0,0.0,0.6535533905932649
2020-04-30 22:00:00,0.0,0.0,75.98076211353376,75.98076211353376,0.0,0.0,0.0,0.7330127018922293
2020-04-30 23:00:00,0.0,0.0,78.97777478867198,78.97777478867198,0.0,0.0,0.0,0.782962913144533
2020-05-01 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-05-01 01:00:00,0.0,0.0,78.97777478867286,78.97777478867286,0.0,0.0,0.0,0.7829629131445477
2020-05-01 02:00:00,0.0,0.0,75.98076211353374,75.98076211353374,0.0,0.0,0.0,0.7330127018922291
2020-05-01 03:00:00,0.0,0.0,71.21320343559587,71.21320343559587,0.0,0.0,0.0,0.6535533905932644
2020-05-01 04:00:00,0.0,0.0,65.00000000000057,65.00000000000057,0.0,0.0,0.0,0.5500000000000096
2020-05-01 05:00:00,10.930863157894738,10.38432,57.764571353074366,47.380251353074364,0.0,0.0,0.0,0.42940952255123943
2020-05-01 06:00:00,11.228378947368421,10.66696,50.00000000000356,39.333040000003564,0.0,0.0,0.0,0.3000000000000593
2020-05-01 07:00:00,16.51224210526316,15.68663,57.76457135307408,42.07794135307408,0.0,0.0,0.0,0.42940952255123466
2020-05-01 08:00:00,26.248663157894736,24.93623,65.00000000000031,40.06377000000032,0.0,0.0,0.0,0.5500000000000054
2020-05-01 09:00:00,57.93286315789474,55.03622,71.21320343559566,16.17698343559566,0.0,0.0,0.0,0.653553390593261
2020-05-01 10:00:00,29.754705263157895,28.26697,75.9807621135336,47.7137921135336,0.0,0.0,0.0,0.7330127018922267
2020-05-01 11:00:00,62.50354736842105,59.37837,78.97777478867101,19.599404788671016,0.0,0.0,0.0,0.782962913144517
2020-05-01 12:00:00,82.28703157894738,78.17268,80.0,1.8273200000000003,0.0,0.0,1.1726799999999997,0.8
2020-05-01 13:00:00,89.50037894736843,85.02536,78.97777478867206,-6.047585211327942,0.0,0.0,8.025360000000006,0.7829629131445344
2020-05-01 14:00:00,50.44824210526316,47.925830000000005,75.98076211353391,28.05493211353391,0.0,0.0,0.0,0.7330127018922319
2020-05-01 15:00:00,29.231136842105265,27.76958,71.2132034355961,43.443623435596095,0.0,0.0,0.0,0.6535533905932682
2020-05-01 16:00:00,18.580284210526315,17.65127,64.9999999999979,47.3487299999979,0.0,0.0,0.0,0.549999999999965
2020-05-01 17:00:00,20.223926315789477,19.21273,57.76457135307797,38.55184135307797,0.0,0.0,0.0,0.4294095225512995
2020-05-01 18:00:00,4.001905263157895,3.80181,50.00000000000047,46.198190000000466,0.0,0.0,0.0,0.3000000000000078
2020-05-01 19:00:00,0.0,0.0,57.76457135307377,57.76457135307377,0.0,0.0,0.0,0.4294095225512295
2020-05-01 20:00:00,0.0,0.0,65.00000000000004,65.00000000000004,0.0,0.0,0.0,0.5500000000000007
2020-05-01 21:00:00,0.0,0.0,71.21320343559785,71.21320343559785,0.0,0.0,0.0,0.6535533905932974
2020-05-01 22:00:00,0.0,0.0,75.98076211353174,75.98076211353174,0.0,0.0,0.0,0.7330127018921955
2020-05-01 23:00:00,0.0,0.0,78.97777478867182,78.97777478867182,0.0,0.0,0.0,0.7829629131445304
2020-05-02 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-05-02 01:00:00,0.0,0.0,78.97777478867215,78.97777478867215,0.0,0.0,0.0,0.7829629131445357
2020-05-02 02:00:00,0.0,0.0,75.98076211353236,75.98076211353236,0.0,0.0,0.0,0.7330127018922061
2020-05-02 03:00:00,0.0,0.0,71.21320343559633,71.21320343559633,0.0,0.0,0.0,0.6535533905932721
2020-05-02 04:00:00,0.08604210526315789,0.08174,65.00000000000114,64.91826000000114,0.0,0.0,0.0,0.5500000000000189
2020-05-02 05:00:00,11.331936842105264,10.76534,57.76457135307828,46.99923135307828,0.0,0.0,0.0,0.4294095225513047
2020-05-02 06:00:00,35.337536842105266,33.570660000000004,50.000000000000796,16.429340000000792,0.0,0.0,0.0,0.3000000000000132
2020-05-02 07:00:00,63.28672631578948,60.12239,57.764571353076754,-2.357818646923249,0.0,0.0,0.0,0.4294095225512792
2020-05-02 08:00:00,84.98073684210527,80.7317,64.99999999999976,-15.731700000000245,0.0,0.0,3.7317000000000036,0.5499999999999959
2020-05-02 09:00:00,102.59408421052633,97.46438,71.2132034355952,-26.2511765644048,0.0,0.0,20.464380000000006,0.6535533905932533
2020-05-02 10:00:00,88.33948421052631,83.92250999999999,75.98076211353157,-7.94174788646842,0.0,0.0,6.922509999999988,0.7330127018921928
2020-05-02 11:00:00,85.3920105263158,81.12241,78.97777478867174,-2.1446352113282643,0.0,0.0,4.122410000000002,0.7829629131445289
2020-05-02 12:00:00,91.54363157894737,86.96645,80.0,-6.966449999999995,0.0,0.0,9.966449999999995,0.8
2020-05-02 13:00:00,104.87360000000001,99.62992,78.97777478867224,-20.652145211327763,0.0,0.0,22.62992,0.7829629131445371
2020-05-02 14:00:00,97.56398947368422,92.68579,75.98076211353253,-16.705027886467462,0.0,0.0,15.685789999999997,0.7330127018922088
2020-05-02 15:00:00,74.65220000000001,70.91959,71.21320343559897,0.2936134355989708,0.0,0.0,0.0,0.6535533905933162
2020-05-02 16:00:00,49.501726315789476,47.02664,65.0000000000014,17.973360000001406,0.0,0.0,0.0,0.5500000000000236
2020-05-02 17:00:00,22.994926315789474,21.84518,57.764571353075304,35.919391353075305,0.0,0.0,0.0,0.42940952255125503
2020-05-02 18:00:00,3.5498000000000003,3.37231,50.000000000001116,46.62769000000112,0.0,0.0,0.0,0.3000000000000186
2020-05-02 19:00:00,0.0,0.0,57.76457135307644,57.76457135307644,0.0,0.0,0.0,0.42940952255127396
2020-05-02 20:00:00,0.0,0.0,64.99999999999652,64.99999999999652,0.0,0.0,0.0,0.5499999999999421
2020-05-02 21:00:00,0.0,0.0,71.21320343559498,71.21320343559498,0.0,0.0,0.0,0.6535533905932496
2020-05-02 22:00:00,0.0,0.0,75.98076211353312,75.98076211353312,0.0,0.0,0.0,0.7330127018922186
2020-05-02 23:00:00,0.0,0.0,78.97777478867165,78.97777478867165,0.0,0.0,0.0,0.7829629131445275
2020-05-03 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-05-03 01:00:00,0.0,0.0,78.97777478867143,78.97777478867143,0.0,0.0,0.0,0.7829629131445238
2020-05-03 02:00:00,0.0,0.0,75.9807621135344,75.9807621135344,0.0,0.0,0.0,0.7330127018922399
2020-05-03 03:00:00,0.0,0.0,71.21320343559678,71.21320343559678,0.0,0.0,0.0,0.6535533905932798
2020-05-03 04:00:00,0.017505263157894736,0.01663,65.00000000000169,64.98337000000168,0.0,0.0,0.0,0.5500000000000282
2020-05-03 05:00:00,6.5016421052631586,6.17656,57.76457135307562,51.588011353075615,0.0,0.0,0.0,0.42940952255126025
2020-05-03 06:00:00,18.696957894736844,17.76211,50.00000000000197,32.23789000000197,0.0,0.0,0.0,0.30000000000003285
2020-05-03 07:00:00,21.95798947368421,20.86009,57.76457135307283,36.90448135307283,0.0,0.0,0.0,0.4294095225512139
2020-05-03 08:00:00,62.7719052631579,59.63331,64.9999999999992,5.366689999999203,0.0,0.0,0.0,0.5499999999999866
2020-05-03 09:00:00,75.28807368421053,71.52367,71.21320343559475,-0.310466564405246,0.0,0.0,0.0,0.6535533905932458
2020-05-03 10:00:00,98.61989473684211,93.6889,75.98076211353296,-17.708137886467043,0.0,0.0,16.688900000000004,0.7330127018922159
2020-05-03 11:00:00,118.47483157894737,112.55109,78.97777478867245,-33.573315211327554,0.0,0.0,35.55109,0.7829629131445408
2020-05-03 12:00:00,121.99254736842106,115.89292,80.0,-35.892920000000004,0.0,0.0,38.892920000000004,0.8
2020-05-03 13:00:00,112.47196842105264,106.84837,78.97777478867239,-27.87059521132761,0.0,0.0,29.848370000000003,0.7829629131445399
2020-05-03 14:00:00,79.52332631578949,75.54716,75.98076211353455,0.4336021135345476,0.0,0.0,0.0,0.7330127018922425
2020-05-03 15:00:00,66.89776842105263,63.55288,71.21320343559701,7.660323435597007,0.0,0.0,0.0,0.6535533905932835
2020-05-03 16:00:00,43.45656842105264,41.28374,64.99999999999902,23.716259999999018,0.0,0.0,0.0,0.5499999999999836
2020-05-03 17:00:00,22.911789473684212,21.7662,57.76457135307593,35.998371353075925,0.0,0.0,0.0,0.42940952255126547
2020-05-03 18:00:00,3.4433368421052633,3.27117,50.00000000000176,46.728830000001764,0.0,0.0,0.0,0.3000000000000294
2020-05-03 19:00:00,0.0,0.0,57.76457135307252,57.76457135307252,0.0,0.0,0.0,0.4294095225512087
2020-05-03 20:00:00,0.0,0.0,64.99999999999892,64.99999999999892,0.0,0.0,0.0,0.549999999999982
2020-05-03 21:00:00,0.0,0.0,71.21320343559694,71.21320343559694,0.0,0.0,0.0,0.6535533905932822
2020-05-03 22:00:00,0.0,0.0,75.98076211353279,75.98076211353279,0.0,0.0,0.0,0.7330127018922132
2020-05-03 23:00:00,0.0,0.0,78.97777478867236,78.97777478867236,0.0,0.0,0.0,0.7829629131445395
2020-05-04 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-05-04 01:00:00,0.0,0.0,78.97777478867248,78.97777478867248,0.0,0.0,0.0,0.7829629131445413
2020-05-04 02:00:00,0.0,0.0,75.98076211353302,75.98076211353302,0.0,0.0,0.0,0.7330127018922168
2020-05-04 03:00:00,0.0,0.0,71.21320343559724,71.21320343559724,0.0,0.0,0.0,0.6535533905932873
2020-05-04 04:00:00,0.5789894736842105,0.55004,64.9999999999993,64.44995999999931,0.0,0.0,0.0,0.5499999999999883
2020-05-04 05:00:00,12.899736842105263,12.25475,57.76457135307953,45.50982135307953,0.0,0.0,0.0,0.4294095225513256
2020-05-04 06:00:00,41.63791578947368,39.55602,50.00000000000209,10.443980000002092,0.0,0.0,0.0,0.3000000000000348
2020-05-04 07:00:00,71.64202105263159,68.05992,57.7645713530755,-10.295348646924502,0.0,0.0,0.0,0.42940952255125836
2020-05-04 08:00:00,97.09875789473685,92.24382,64.99999999999864,-27.243820000001364,0.0,0.0,15.24382,0.5499999999999773
2020-05-04 09:00:00,116.19094736842106,110.3814,71.2132034355967,-39.1681965644033,0.0,0.0,33.3814,0.6535533905932783
2020-05-04 10:00:00,114.70335789473685,108.96819,75.98076211353434,-32.98742788646567,0.0,0.0,31.968190000000007,0.733012701892239
2020-05-04 11:00:00,130.36388421052632,123.84569,78.9777747886714,-44.86791521132861,0.0,0.0,46.845690000000005,0.7829629131445233
2020-05-04 12:00:00,136.77218947368422,129.93358,80.0,-49.933580000000006,0.0,0.0,52.933580000000006,0.8
2020-05-04 13:00:00,126.48740000000001,120.16303,78.97777478867256,-41.185255211327444,0.0,0.0,43.163030000000006,0.7829629131445428
2020-05-04 14:00:00,108.06316842105264,102.66001,75.98076211353317,-26.679247886466825,0.0,0.0,25.66001,0.7330127018922196
2020-05-04 15:00:00,83.07457894736842,78.92085,71.21320343559506,-7.707646564404939,0.0,0.0,1.9208500000000015,0.6535533905932509
2020-05-04 16:00:00,55.0306,52.27907,65.00000000000253,12.720930000002532,0.0,0.0,0.0,0.5500000000000422
2020-05-04 17:00:00,25.01484210526316,23.7641,57.764571353076555,34.000471353076556,0.0,0.0,0.0,0.42940952255127585
2020-05-04 18:00:00,3.5789684210526316,3.40002,50.00000000000241,46.59998000000241,0.0,0.0,0.0,0.3000000000000402
2020-05-04 19:00:00,0.0,0.0,57.76457135307519,57.76457135307519,0.0,0.0,0.0,0.4294095225512532
2020-05-04 20:00:00,0.0,0.0,65.00000000000131,65.00000000000131,0.0,0.0,0.0,0.5500000000000218
2020-05-04 21:00:00,0.0,0.0,71.21320343559647,71.21320343559647,0.0,0.0,0.0,0.6535533905932746
2020-05-04 22:00:00,0.0,0.0,75.98076211353246,75.98076211353246,0.0,0.0,0.0,0.7330127018922078
2020-05-04 23:00:00,0.0,0.0,78.97777478867131,78.97777478867131,0.0,0.0,0.0,0.7829629131445219
2020-05-05 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-05-05 01:00:00,0.0,0.0,78.97777478867177,78.97777478867177,0.0,0.0,0.0,0.7829629131445295
2020-05-05 02:00:00,0.0,0.0,75.98076211353333,75.98076211353333,0.0,0.0,0.0,0.7330127018922222
2020-05-05 03:00:00,0.0,0.0,71.2132034355977,71.2132034355977,0.0,0.0,0.0,0.653553390593295
2020-05-05 04:00:00,0.8794315789473686,0.8354600000000001,65.00000000000281,64.16454000000282,0.0,0.0,0.0,0.5500000000000469
2020-05-05 05:00:00,13.318305263157896,12.65239,57.76457135307687,45.11218135307686,0.0,0.0,0.0,0.42940952255128106
2020-05-05 06:00:00,39.21256842105264,37.251940000000005,50.000000000000675,12.74806000000067,0.0,0.0,0.0,0.30000000000001126
2020-05-05 07:00:00,61.7860105263158,58.69671,57.76457135307488,-0.9321386469251252,0.0,0.0,0.0,0.429409522551248
2020-05-05 08:00:00,80.09939999999999,76.09442999999999,65.00000000000104,-11.094429999998951,0.0,0.0,0.0,0.5500000000000171
2020-05-05 09:00:00,96.64518947368421,91.81293,71.21320343559384,-20.599726564406154,0.0,0.0,14.812929999999994,0.6535533905932305
2020-05-05 10:00:00,104.61254736842105,99.38192,75.98076211353231,-23.401157886467686,0.0,0.0,22.381919999999994,0.7330127018922051
2020-05-05 11:00:00,115.97217894736842,110.17357,78.97777478867212,-31.195795211327876,0.0,0.0,33.17357,0.7829629131445353
2020-05-05 12:00:00,117.9950105263158,112.09526,80.0,-32.095259999999996,0.0,0.0,35.095259999999996,0.8
2020-05-05 13:00:00,101.6329894736842,96.55134,78.97777478867185,-17.573565211328145,0.0,0.0,19.551339999999996,0.7829629131445308
2020-05-05 14:00:00,98.21153684210528,93.30096,75.9807621135352,-17.320197886464797,0.0,0.0,16.300960000000003,0.7330127018922534
2020-05-05 15:00:00,79.61083157894736,75.63028999999999,71.21320343559793,-4.417086564402055,0.0,0.0,0.0,0.6535533905932988
2020-05-05 16:00:00,32.44549473684211,30.823220000000003,65.00000000000014,34.176780000000136,0.0,0.0,0.0,0.5500000000000023
2020-05-05 17:00:00,24.806284210526318,23.56597,57.76457135307718,34.19860135307718,0.0,0.0,0.0,0.4294095225512863
2020-05-05 18:00:00,4.225042105263158,4.01379,50.000000000000355,45.986210000000355,0.0,0.0,0.0,0.3000000000000059
2020-05-05 19:00:00,0.0,0.0,57.76457135307786,57.76457135307786,0.0,0.0,0.0,0.42940952255129766
2020-05-05 20:00:00,0.0,0.0,64.9999999999978,64.9999999999978,0.0,0.0,0.0,0.5499999999999633
2020-05-05 21:00:00,0.0,0.0,71.21320343559601,71.21320343559601,0.0,0.0,0.0,0.6535533905932669
2020-05-05 22:00:00,0.0,0.0,75.98076211353214,75.98076211353214,0.0,0.0,0.0,0.7330127018922024
2020-05-05 23:00:00,0.0,0.0,78.97777478867204,78.97777478867204,0.0,0.0,0.0,0.7829629131445339
2020-05-06 00:00:00,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.8
2020-05-06 01:00:00,0.0,0.0,78.97777478867282,78.97777478867282,0.0,0.0,0.0,0.7829629131445469
2020-05-06 02:00:00,0.0,0.0,75.98076211353366,75.98076211353366,0.0,0.0,0.0,0.7330127018922277
2020-05-06 03:00:00,0.0,0.0,71.21320343559816,71.21320343559816,0.0,0.0,0.0,0.6535533905933026
2020-05-06 04:00:00,0.0,0.0,65.00000000000043,65.00000000000043,0.0,0.0,0.0,0.5500000000000069
2020-05-06 05:00:00,12.892442105263159,12.24782,57.764571353074196,45.5167513530742,0.0,0.0,0.0,0.42940952255123654
