timestamp,P_charge_kw,P_discharge_kw,P_grid_import_kw,P_grid_export_kw,E_battery_kwh,P_curtail_kw
2024-01-08 19:00:00,0.0,0.0,40.75469069089692,0.0,17.230249470757705,0.0
2024-01-08 20:00:00,0.0,13.499999999999998,22.538312259529818,0.0,3.0,0.0
2024-01-08 21:00:00,-0.0,0.0,42.8045189190791,0.0,3.0,0.0
2024-01-08 22:00:00,0.0,-0.0,22.360002598044407,0.0,3.0,0.0
2024-01-08 23:00:00,0.0,0.0,24.34126418396308,0.0,3.0,0.0
2024-01-09 00:00:00,0.0,0.0,18.38850527991616,0.0,3.0,0.0
2024-01-09 01:00:00,15.0,0.0,38.335251362886964,0.0,17.230249470757705,0.0
2024-01-09 02:00:00,0.0,0.0,23.315228521585983,0.0,17.230249470757705,0.0
2024-01-09 03:00:00,0.0,0.0,14.733097783421575,0.0,17.230249470757705,0.0
2024-01-09 04:00:00,0.0,4.231600846787667,20.502071734156576,0.0,12.769750529242293,0.0
2024-01-09 05:00:00,15.0,0.0,40.8972973847545,0.0,27.0,0.0
2024-01-09 06:00:00,-0.0,0.0,44.4787712808642,0.0,27.0,0.0
2024-01-09 07:00:00,0.0,15.0,32.54584449488728,0.0,11.188611699158102,0.0
2024-01-09 08:00:00,0.0,0.0,48.41496023627722,0.0,11.188611699158102,0.0
2024-01-09 09:00:00,0.0,7.7683991532123295,42.37015672166788,0.0,3.0,0.0
2024-01-09 10:00:00,0.0,-0.0,31.62526694307198,0.0,3.0,0.0
2024-01-09 11:00:00,15.0,0.0,50.84499512154236,0.0,17.230249470757705,0.0
2024-01-09 12:00:00,0.0,4.231600846787667,45.725148406471334,0.0,12.769750529242293,0.0
2024-01-09 13:00:00,15.0,0.0,60.264849569680614,0.0,27.0,0.0
2024-01-09 14:00:00,0.0,0.0,42.360454265837134,0.0,27.0,0.0
2024-01-09 15:00:00,-0.0,0.0,49.35187735803099,0.0,27.0,0.0
2024-01-09 16:00:00,-0.0,0.0,36.3656483621656,0.0,27.0,0.0
