,production_kw
2020-01-29 05:11:00,0.0
2020-01-29 06:11:00,0.0
2020-01-29 07:11:00,0.0
2020-01-29 08:11:00,0.0
2020-01-29 09:11:00,6.61438
2020-01-29 10:11:00,41.243559999999995
2020-01-29 11:11:00,43.40356
2020-01-29 12:11:00,3.9057199999999996
2020-01-29 13:11:00,42.22727
2020-01-29 14:11:00,25.74398
2020-01-29 15:11:00,0.21891
2020-01-29 16:11:00,0.0
2020-01-29 17:11:00,0.0
2020-01-29 18:11:00,0.0
2020-01-29 19:11:00,0.0
2020-01-29 20:11:00,0.0
2020-01-29 21:11:00,0.0
2020-01-29 22:11:00,0.0
2020-01-29 23:11:00,0.0
2020-01-30 00:11:00,0.0
2020-01-30 01:11:00,0.0
2020-01-30 02:11:00,0.0
2020-01-30 03:11:00,0.0
2020-01-30 04:11:00,0.0
2020-01-30 05:11:00,0.0
2020-01-30 06:11:00,0.0
2020-01-30 07:11:00,0.0
2020-01-30 08:11:00,0.0
2020-01-30 09:11:00,4.46824
2020-01-30 10:11:00,26.80388
2020-01-30 11:11:00,19.930419999999998
2020-01-30 12:11:00,5.28984
2020-01-30 13:11:00,5.28845
2020-01-30 14:11:00,4.09554
2020-01-30 15:11:00,0.0
2020-01-30 16:11:00,0.0
2020-01-30 17:11:00,0.0
2020-01-30 18:11:00,0.0
2020-01-30 19:11:00,0.0
2020-01-30 20:11:00,0.0
2020-01-30 21:11:00,0.0
2020-01-30 22:11:00,0.0
2020-01-30 23:11:00,0.0
2020-01-31 00:11:00,0.0
2020-01-31 01:11:00,0.0
2020-01-31 02:11:00,0.0
2020-01-31 03:11:00,0.0
2020-01-31 04:11:00,0.0
2020-01-31 05:11:00,0.0
2020-01-31 06:11:00,0.0
2020-01-31 07:11:00,0.0
2020-01-31 08:11:00,0.0
2020-01-31 09:11:00,6.374689999999999
2020-01-31 10:11:00,4.13572
2020-01-31 11:11:00,21.02219
2020-01-31 12:11:00,19.84867
2020-01-31 13:11:00,11.82247
2020-01-31 14:11:00,18.50474
2020-01-31 15:11:00,0.0762
